vhod1-3,vhod1-2,vhod1-1,vhod2-3,vhod2-2,vhod2-1,izhod-3,izhod-2,izhod-1,izhod
-0.6494599336,-0.6499115949,-0.6503582915,-0.1699972022,-0.1833015811,-0.1941584612,-979.1198793,-980.9287908,-982.7785188,-984.6617107
-0.6499115949,-0.6503582915,-0.6508000241,-0.1833015811,-0.1941584612,-0.2025788914,-980.9287908,-982.7785188,-984.6617107,-986.5710474
-0.6503582915,-0.6508000241,-0.6512367933,-0.1941584612,-0.2025788914,-0.2085943186,-982.7785188,-984.6617107,-986.5710474,-988.499304
-0.6508000241,-0.6512367933,-0.6516685999,-0.2025788914,-0.2085943186,-0.2122561068,-984.6617107,-986.5710474,-988.499304,-990.4394095
-0.6512367933,-0.6516685999,-0.6520954446,-0.2085943186,-0.2122561068,-0.2136349059,-986.5710474,-988.499304,-990.4394095,-992.3845051
-0.6516685999,-0.6520954446,-0.6525173284,-0.2122561068,-0.2136349059,-0.212819876,-988.499304,-990.4394095,-992.3845051,-994.3279994
-0.6520954446,-0.6525173284,-0.6529342519,-0.2136349059,-0.212819876,-0.2099177738,-990.4394095,-992.3845051,-994.3279994,-996.2636212
-0.6525173284,-0.6529342519,-0.6533462162,-0.212819876,-0.2099177738,-0.2050519069,-992.3845051,-994.3279994,-996.2636212,-998.1854694
-0.6529342519,-0.6533462162,-0.6537532222,-0.2099177738,-0.2050519069,-0.1983609656,-994.3279994,-996.2636212,-998.1854694,-1000.088059
-0.6533462162,-0.6537532222,-0.6541552709,-0.2050519069,-0.1983609656,-0.1899977399,-996.2636212,-998.1854694,-1000.088059,-1001.966362
-0.6537532222,-0.6541552709,-0.6545523633,-0.1983609656,-0.1899977399,-0.1801277327,-998.1854694,-1000.088059,-1001.966362,-1003.81585
-0.6541552709,-0.6545523633,-0.6549445004,-0.1899977399,-0.1801277327,-0.1689276783,-1000.088059,-1001.966362,-1003.81585,-1005.632522
-0.6545523633,-0.6549445004,-0.6553316833,-0.1801277327,-0.1689276783,-0.1565839789,-1001.966362,-1003.81585,-1005.632522,-1007.412938
-0.6549445004,-0.6553316833,-0.6557139133,-0.1689276783,-0.1565839789,-0.1432910706,-1003.81585,-1005.632522,-1007.412938,-1009.154239
-0.6553316833,-0.6557139133,-0.6560911915,-0.1565839789,-0.1432910706,-0.1292497305,-1005.632522,-1007.412938,-1009.154239,-1010.85417
-0.6557139133,-0.6560911915,-0.656463519,-0.1432910706,-0.1292497305,-0.1146653386,-1007.412938,-1009.154239,-1010.85417,-1012.511093
-0.6560911915,-0.656463519,-0.6568308973,-0.1292497305,-0.1146653386,-0.09974610761,-1009.154239,-1010.85417,-1012.511093,-1014.123994
-0.656463519,-0.6568308973,-0.6571933276,-0.1146653386,-0.09974610761,-0.08470129327,-1010.85417,-1012.511093,-1014.123994,-1015.692484
-0.6568308973,-0.6571933276,-0.6575508112,-0.09974610761,-0.08470129327,-0.0697394001,-1012.511093,-1014.123994,-1015.692484,-1017.216804
-0.6571933276,-0.6575508112,-0.6579033495,-0.08470129327,-0.0697394001,-0.05506639484,-1014.123994,-1015.692484,-1017.216804,-1018.69781
-0.6575508112,-0.6579033495,-0.6582509441,-0.0697394001,-0.05506639484,-0.04088394204,-1015.692484,-1017.216804,-1018.69781,-1020.136963
-0.6579033495,-0.6582509441,-0.6585935962,-0.05506639484,-0.04088394204,-0.02738767482,-1017.216804,-1018.69781,-1020.136963,-1021.536314
-0.6582509441,-0.6585935962,-0.6589313075,-0.04088394204,-0.02738767482,-0.01476551415,-1018.69781,-1020.136963,-1021.536314,-1022.898473
-0.6585935962,-0.6589313075,-0.6592640796,-0.02738767482,-0.01476551415,-0.003196049319,-1020.136963,-1021.536314,-1022.898473,-1024.226589
-0.6589313075,-0.6592640796,-0.6595919139,-0.01476551415,-0.003196049319,0.007153007802,-1021.536314,-1022.898473,-1024.226589,-1025.524314
-0.6592640796,-0.6595919139,-0.6599148122,-0.003196049319,0.007153007802,0.016126283,-1022.898473,-1024.226589,-1025.524314,-1026.795765
-0.6595919139,-0.6599148122,-0.660232776,0.007153007802,0.016126283,0.02358210312,-1024.226589,-1025.524314,-1026.795765,-1028.045484
-0.6599148122,-0.660232776,-0.6605458072,0.016126283,0.02358210312,0.02939375207,-1025.524314,-1026.795765,-1028.045484,-1029.278394
-0.660232776,-0.6605458072,-0.6608539075,0.02358210312,0.02939375207,0.03345060967,-1026.795765,-1028.045484,-1029.278394,-1030.49975
-0.6605458072,-0.6608539075,-0.6611570786,0.02939375207,0.03345060967,0.03565916432,-1028.045484,-1029.278394,-1030.49975,-1031.715087
-0.6608539075,-0.6611570786,-0.6614553225,0.03345060967,0.03565916432,0.03594389163,-1029.278394,-1030.49975,-1031.715087,-1032.930166
-0.6611570786,-0.6614553225,-0.6617486409,0.03565916432,0.03594389163,0.03424799173,-1030.49975,-1031.715087,-1032.930166,-1034.150919
-0.6614553225,-0.6617486409,-0.6620370358,0.03594389163,0.03424799173,0.03053397945,-1031.715087,-1032.930166,-1034.150919,-1035.383391
-0.6617486409,-0.6620370358,-0.6623205092,0.03424799173,0.03053397945,0.0247841223,-1032.930166,-1034.150919,-1035.383391,-1036.63368
-0.6620370358,-0.6623205092,-0.6625990631,0.03053397945,0.0247841223,0.01700072249,-1034.150919,-1035.383391,-1036.63368,-1037.907876
-0.6623205092,-0.6625990631,-0.6628726994,0.0247841223,0.01700072249,0.007206240203,-1035.383391,-1036.63368,-1037.907876,-1039.212003
-0.6625990631,-0.6628726994,-0.6631414203,0.01700072249,0.007206240203,-0.004556743176,-1036.63368,-1037.907876,-1039.212003,-1040.551956
-0.6628726994,-0.6631414203,-0.6634052279,0.007206240203,-0.004556743176,-0.01822572249,-1037.907876,-1039.212003,-1040.551956,-1041.933443
-0.6631414203,-0.6634052279,-0.6636641243,-0.004556743176,-0.01822572249,-0.03371862578,-1039.212003,-1040.551956,-1041.933443,-1043.361928
-0.6634052279,-0.6636641243,-0.6639181118,-0.01822572249,-0.03371862578,-0.05093432894,-1040.551956,-1041.933443,-1043.361928,-1044.842567
-0.6636641243,-0.6639181118,-0.6641671925,-0.03371862578,-0.05093432894,-0.06975332466,-1041.933443,-1043.361928,-1044.842567,-1046.380161
-0.6639181118,-0.6641671925,-0.6644113688,-0.05093432894,-0.06975332466,-0.09003854141,-1043.361928,-1044.842567,-1046.380161,-1047.979099
-0.6641671925,-0.6644113688,-0.664650643,-0.06975332466,-0.09003854141,-0.1116363069,-1044.842567,-1046.380161,-1047.979099,-1049.64331
-0.6644113688,-0.664650643,-0.6648850173,-0.09003854141,-0.1116363069,-0.1343774495,-1046.380161,-1047.979099,-1049.64331,-1051.376212
-0.664650643,-0.6648850173,-0.6651144943,-0.1116363069,-0.1343774495,-0.1580785295,-1047.979099,-1049.64331,-1051.376212,-1053.180677
-0.6648850173,-0.6651144943,-0.6653390764,-0.1343774495,-0.1580785295,-0.1825431928,-1049.64331,-1051.376212,-1053.180677,-1055.058984
-0.6651144943,-0.6653390764,-0.6655587659,-0.1580785295,-0.1825431928,-0.2075636354,-1051.376212,-1053.180677,-1055.058984,-1057.012793
-0.6653390764,-0.6655587659,-0.6657735656,-0.1825431928,-0.2075636354,-0.2329221705,-1053.180677,-1055.058984,-1057.012793,-1059.043106
-0.6655587659,-0.6657735656,-0.6659834778,-0.2075636354,-0.2329221705,-0.2583928854,-1055.058984,-1057.012793,-1059.043106,-1061.150252
-0.6657735656,-0.6659834778,-0.6661885052,-0.2329221705,-0.2583928854,-0.2837433766,-1057.012793,-1059.043106,-1061.150252,-1063.333859
-0.6659834778,-0.6661885052,-0.6663886504,-0.2583928854,-0.2837433766,-0.3087365513,-1059.043106,-1061.150252,-1063.333859,-1065.592846
-0.6661885052,-0.6663886504,-0.6665839161,-0.2837433766,-0.3087365513,-0.3331324803,-1061.150252,-1063.333859,-1065.592846,-1067.925411
-0.6663886504,-0.6665839161,-0.6667743051,-0.3087365513,-0.3331324803,-0.3566902911,-1063.333859,-1065.592846,-1067.925411,-1070.329031
-0.6665839161,-0.6667743051,-0.66695982,-0.3331324803,-0.3566902911,-0.3791700852,-1065.592846,-1067.925411,-1070.329031,-1072.800461
-0.6667743051,-0.66695982,-0.6671404636,-0.3566902911,-0.3791700852,-0.4003348666,-1067.925411,-1070.329031,-1072.800461,-1075.335746
-0.66695982,-0.6671404636,-0.6673162389,-0.3791700852,-0.4003348666,-0.4199524667,-1070.329031,-1072.800461,-1075.335746,-1077.930236
-0.6671404636,-0.6673162389,-0.6674871486,-0.4003348666,-0.4199524667,-0.4377974512,-1072.800461,-1075.335746,-1077.930236,-1080.578603
-0.6673162389,-0.6674871486,-0.6676531956,-0.4199524667,-0.4377974512,-0.4536529944,-1075.335746,-1077.930236,-1080.578603,-1083.274868
-0.6674871486,-0.6676531956,-0.667814383,-0.4377974512,-0.4536529944,-0.4673127077,-1077.930236,-1080.578603,-1083.274868,-1086.012435
-0.6676531956,-0.667814383,-0.6679707137,-0.4536529944,-0.4673127077,-0.4785824072,-1080.578603,-1083.274868,-1086.012435,-1088.784124
-0.667814383,-0.6679707137,-0.6681221907,-0.4673127077,-0.4785824072,-0.4872818071,-1083.274868,-1086.012435,-1088.784124,-1091.582214
-0.6679707137,-0.6681221907,-0.6682688171,-0.4785824072,-0.4872818071,-0.4932461265,-1086.012435,-1088.784124,-1091.582214,-1094.39849
-0.6681221907,-0.6682688171,-0.668410596,-0.4872818071,-0.4932461265,-0.4963275966,-1088.784124,-1091.582214,-1094.39849,-1097.224294
-0.6682688171,-0.668410596,-0.6685475305,-0.4932461265,-0.4963275966,-0.496396856,-1091.582214,-1094.39849,-1097.224294,-1100.050579
-0.668410596,-0.6685475305,-0.6686796239,-0.4963275966,-0.496396856,-0.4933442235,-1094.39849,-1097.224294,-1100.050579,-1102.867971
-0.6685475305,-0.6686796239,-0.6688068793,-0.496396856,-0.4933442235,-0.4870808387,-1097.224294,-1100.050579,-1102.867971,-1105.666827
-0.6686796239,-0.6688068793,-0.6689293,-0.4933442235,-0.4870808387,-0.4775396589,-1100.050579,-1102.867971,-1105.666827,-1108.437305
-0.6688068793,-0.6689293,-0.6690468893,-0.4870808387,-0.4775396589,-0.4646763068,-1102.867971,-1105.666827,-1108.437305,-1111.169428
-0.6689293,-0.6690468893,-0.6691596505,-0.4775396589,-0.4646763068,-0.4484697592,-1105.666827,-1108.437305,-1111.169428,-1113.853156
-0.6690468893,-0.6691596505,-0.6692675871,-0.4646763068,-0.4484697592,-0.4289228715,-1108.437305,-1111.169428,-1113.853156,-1116.47846
-0.6691596505,-0.6692675871,-0.6693707024,-0.4484697592,-0.4289228715,-0.4060627332,-1111.169428,-1113.853156,-1116.47846,-1119.03539
-0.6692675871,-0.6693707024,-0.6694689998,-0.4289228715,-0.4060627332,-0.3799408494,-1113.853156,-1116.47846,-1119.03539,-1121.51415
-0.6693707024,-0.6694689998,-0.669562483,-0.4060627332,-0.3799408494,-0.3506331467,-1116.47846,-1119.03539,-1121.51415,-1123.905175
-0.6694689998,-0.669562483,-0.6696511554,-0.3799408494,-0.3506331467,-0.318239802,-1119.03539,-1121.51415,-1123.905175,-1126.199196
-0.669562483,-0.6696511554,-0.6697350205,-0.3506331467,-0.318239802,-0.2828848925,-1121.51415,-1123.905175,-1126.199196,-1128.387321
-0.6696511554,-0.6697350205,-0.669814082,-0.318239802,-0.2828848925,-0.2447158708,-1123.905175,-1126.199196,-1128.387321,-1130.461097
-0.6697350205,-0.669814082,-0.6698883436,-0.2828848925,-0.2447158708,-0.2039028643,-1126.199196,-1128.387321,-1130.461097,-1132.412582
-0.669814082,-0.6698883436,-0.6699578089,-0.2447158708,-0.2039028643,-0.1606378059,-1128.387321,-1130.461097,-1132.412582,-1134.234411
-0.6698883436,-0.6699578089,-0.6700224816,-0.2039028643,-0.1606378059,-0.1151333977,-1130.461097,-1132.412582,-1134.234411,-1135.919856
-0.6699578089,-0.6700224816,-0.6700823655,-0.1606378059,-0.1151333977,-0.06762191638,-1132.412582,-1134.234411,-1135.919856,-1137.462887
-0.6700224816,-0.6700823655,-0.6701374644,-0.1151333977,-0.06762191638,-0.018353866,-1134.234411,-1135.919856,-1137.462887,-1138.858223
-0.6700823655,-0.6701374644,-0.6701877821,-0.06762191638,-0.018353866,0.03240351244,-1135.919856,-1137.462887,-1138.858223,-1140.101388
-0.6701374644,-0.6701877821,-0.6702333225,-0.018353866,0.03240351244,0.08436786575,-1137.462887,-1138.858223,-1140.101388,-1141.188751
-0.6701877821,-0.6702333225,-0.6702740896,0.03240351244,0.08436786575,0.1372434766,-1138.858223,-1140.101388,-1141.188751,-1142.117569
-0.6702333225,-0.6702740896,-0.6703100872,0.08436786575,0.1372434766,0.1907231238,-1140.101388,-1141.188751,-1142.117569,-1142.88602
-0.6702740896,-0.6703100872,-0.6703413194,0.1372434766,0.1907231238,0.2444900421,-1141.188751,-1142.117569,-1142.88602,-1143.493232
-0.6703100872,-0.6703413194,-0.6703677902,0.1907231238,0.2444900421,0.2982199685,-1142.117569,-1142.88602,-1143.493232,-1143.939308
-0.6703413194,-0.6703677902,-0.6703895036,0.2444900421,0.2982199685,0.3515832618,-1142.88602,-1143.493232,-1143.939308,-1144.225337
-0.6703677902,-0.6703895036,-0.6704064638,0.2982199685,0.3515832618,0.4042470794,-1143.493232,-1143.939308,-1144.225337,-1144.353409
-0.6703895036,-0.6704064638,-0.6704186748,0.3515832618,0.4042470794,0.4558775986,-1143.939308,-1144.225337,-1144.353409,-1144.326614
-0.6704064638,-0.6704186748,-0.670426141,0.4042470794,0.4558775986,0.5061422651,-1144.225337,-1144.353409,-1144.326614,-1144.149039
-0.6704186748,-0.670426141,-0.6704288664,0.4558775986,0.5061422651,0.5547120548,-1144.353409,-1144.326614,-1144.149039,-1143.825761
-0.670426141,-0.6704288664,-0.6704268553,0.5061422651,0.5547120548,0.6012637312,-1144.326614,-1144.149039,-1143.825761,-1143.362823
-0.6704288664,-0.6704268553,-0.6704201121,0.5547120548,0.6012637312,0.6454820846,-1144.149039,-1143.825761,-1143.362823,-1142.767217
-0.6704268553,-0.6704201121,-0.670408641,0.6012637312,0.6454820846,0.687062136,-1143.825761,-1143.362823,-1142.767217,-1142.046848
-0.6704201121,-0.670408641,-0.6703924465,0.6454820846,0.687062136,0.72571129,-1143.362823,-1142.767217,-1142.046848,-1141.210499
-0.670408641,-0.6703924465,-0.6703715328,0.687062136,0.72571129,0.7611514227,-1142.767217,-1142.046848,-1141.210499,-1140.267788
-0.6703924465,-0.6703715328,-0.6703459045,0.72571129,0.7611514227,0.7931208872,-1142.046848,-1141.210499,-1140.267788,-1139.229117
-0.6703715328,-0.6703459045,-0.670315566,0.7611514227,0.7931208872,0.8213764252,-1141.210499,-1140.267788,-1139.229117,-1138.105619
-0.6703459045,-0.670315566,-0.6702805219,0.7931208872,0.8213764252,0.8456949682,-1140.267788,-1139.229117,-1138.105619,-1136.909095
-0.670315566,-0.6702805219,-0.6702407767,0.8213764252,0.8456949682,0.8658753165,-1139.229117,-1138.105619,-1136.909095,-1135.651951
-0.6702805219,-0.6702407767,-0.6701963349,0.8456949682,0.8658753165,0.8817396831,-1138.105619,-1136.909095,-1135.651951,-1134.347124
-0.6702407767,-0.6701963349,-0.6701472013,0.8658753165,0.8817396831,0.8931350912,-1136.909095,-1135.651951,-1134.347124,-1133.008013
-0.6701963349,-0.6701472013,-0.6700933804,0.8817396831,0.8931350912,0.8999346146,-1135.651951,-1134.347124,-1133.008013,-1131.648396
-0.6701472013,-0.6700933804,-0.670034877,0.8931350912,0.8999346146,0.9020384513,-1134.347124,-1133.008013,-1131.648396,-1130.282351
-0.6700933804,-0.670034877,-0.6699716958,0.8999346146,0.9020384513,0.8993748225,-1133.008013,-1131.648396,-1130.282351,-1128.92417
-0.670034877,-0.6699716958,-0.6699038415,0.9020384513,0.8993748225,0.8919006892,-1131.648396,-1130.282351,-1128.92417,-1127.588275
-0.6699716958,-0.6699038415,-0.6698313191,0.8993748225,0.8919006892,0.8796022802,-1130.282351,-1128.92417,-1127.588275,-1126.289131
-0.6699038415,-0.6698313191,-0.6697541332,0.8919006892,0.8796022802,0.862495428,-1128.92417,-1127.588275,-1126.289131,-1125.041153
-0.6698313191,-0.6697541332,-0.6696722888,0.8796022802,0.862495428,0.8406257079,-1127.588275,-1126.289131,-1125.041153,-1123.85862
-0.6697541332,-0.6696722888,-0.6695857909,0.862495428,0.8406257079,0.8140683792,-1126.289131,-1125.041153,-1123.85862,-1122.755587
-0.6696722888,-0.6695857909,-0.6694946443,0.8406257079,0.8140683792,0.782928127,-1125.041153,-1123.85862,-1122.755587,-1121.745792
-0.6695857909,-0.6694946443,-0.6693988541,0.8140683792,0.782928127,0.7473386068,-1123.85862,-1122.755587,-1121.745792,-1120.842574
-0.6694946443,-0.6693988541,-0.6692984253,0.782928127,0.7473386068,0.7074617918,-1122.755587,-1121.745792,-1120.842574,-1120.058785
-0.6693988541,-0.6692984253,-0.6691933629,0.7473386068,0.7074617918,0.663487129,-1121.745792,-1120.842574,-1120.058785,-1119.40671
-0.6692984253,-0.6691933629,-0.6690836721,0.7074617918,0.663487129,0.615630507,-1120.842574,-1120.058785,-1119.40671,-1118.897986
-0.6691933629,-0.6690836721,-0.668969358,0.663487129,0.615630507,0.5641330419,-1120.058785,-1119.40671,-1118.897986,-1118.543526
-0.6690836721,-0.668969358,-0.6688504257,0.615630507,0.5641330419,0.5092596906,-1119.40671,-1118.897986,-1118.543526,-1118.353448
-0.668969358,-0.6688504257,-0.6687268805,0.5641330419,0.5092596906,0.4512976972,-1118.897986,-1118.543526,-1118.353448,-1118.337008
-0.6688504257,-0.6687268805,-0.6685987276,0.5092596906,0.4512976972,0.390554885,-1118.543526,-1118.353448,-1118.337008,-1118.502541
-0.6687268805,-0.6685987276,-0.6684659722,0.4512976972,0.390554885,0.3273578039,-1118.353448,-1118.337008,-1118.502541,-1118.8574
-0.6685987276,-0.6684659722,-0.6683286198,0.390554885,0.3273578039,0.2620497455,-1118.337008,-1118.502541,-1118.8574,-1119.407908
-0.6684659722,-0.6683286198,-0.6681866756,0.3273578039,0.2620497455,0.1949886384,-1118.502541,-1118.8574,-1119.407908,-1120.159315
-0.6683286198,-0.6681866756,-0.668040145,0.2620497455,0.1949886384,0.1265448386,-1118.8574,-1119.407908,-1120.159315,-1121.115761
-0.6681866756,-0.668040145,-0.6678890335,0.1949886384,0.1265448386,0.05709882882,-1119.407908,-1120.159315,-1121.115761,-1122.280242
-0.668040145,-0.6678890335,-0.6677333465,0.1265448386,0.05709882882,-0.01296115751,-1120.159315,-1121.115761,-1122.280242,-1123.654593
-0.6678890335,-0.6677333465,-0.6675730895,0.05709882882,-0.01296115751,-0.08324157225,-1121.115761,-1122.280242,-1123.654593,-1125.239463
-0.6677333465,-0.6675730895,-0.667408268,-0.01296115751,-0.08324157225,-0.1533460313,-1122.280242,-1123.654593,-1125.239463,-1127.034318
-0.6675730895,-0.667408268,-0.6672388876,-0.08324157225,-0.1533460313,-0.2228778203,-1123.654593,-1125.239463,-1127.034318,-1129.037429
-0.667408268,-0.6672388876,-0.6670649538,-0.1533460313,-0.2228778203,-0.2914424094,-1125.239463,-1127.034318,-1129.037429,-1131.245886
-0.6672388876,-0.6670649538,-0.6668864725,-0.2228778203,-0.2914424094,-0.3586499609,-1127.034318,-1129.037429,-1131.245886,-1133.655609
-0.6670649538,-0.6668864725,-0.6667034491,-0.2914424094,-0.3586499609,-0.4241178127,-1129.037429,-1131.245886,-1133.655609,-1136.26137
-0.6668864725,-0.6667034491,-0.6665158893,-0.3586499609,-0.4241178127,-0.4874729195,-1131.245886,-1133.655609,-1136.26137,-1139.05682
-0.6667034491,-0.6665158893,-0.6663237991,-0.4241178127,-0.4874729195,-0.5483542366,-1133.655609,-1136.26137,-1139.05682,-1142.03453
-0.6665158893,-0.6663237991,-0.666127184,-0.4874729195,-0.5483542366,-0.6064150291,-1136.26137,-1139.05682,-1142.03453,-1145.18603
-0.6663237991,-0.666127184,-0.6659260499,-0.5483542366,-0.6064150291,-0.6613250906,-1139.05682,-1142.03453,-1145.18603,-1148.501857
-0.666127184,-0.6659260499,-0.6657204027,-0.6064150291,-0.6613250906,-0.7127728571,-1142.03453,-1145.18603,-1148.501857,-1151.971617
-0.6659260499,-0.6657204027,-0.6655102482,-0.6613250906,-0.7127728571,-0.7604674001,-1145.18603,-1148.501857,-1151.971617,-1155.584039
-0.6657204027,-0.6655102482,-0.6652955923,-0.7127728571,-0.7604674001,-0.8041402867,-1148.501857,-1151.971617,-1155.584039,-1159.327051
-0.6655102482,-0.6652955923,-0.6650764411,-0.7604674001,-0.8041402867,-0.8435472927,-1151.971617,-1155.584039,-1159.327051,-1163.187846
-0.6652955923,-0.6650764411,-0.6648528004,-0.8041402867,-0.8435472927,-0.8784699578,-1155.584039,-1159.327051,-1163.187846,-1167.152962
-0.6650764411,-0.6648528004,-0.6646246763,-0.8435472927,-0.8784699578,-0.9087169711,-1159.327051,-1163.187846,-1167.152962,-1171.208362
-0.6648528004,-0.6646246763,-0.6643920748,-0.8784699578,-0.9087169711,-0.9341253785,-1163.187846,-1167.152962,-1171.208362,-1175.339522
-0.6646246763,-0.6643920748,-0.664155002,-0.9087169711,-0.9341253785,-0.9545616027,-1167.152962,-1171.208362,-1175.339522,-1179.531517
-0.6643920748,-0.664155002,-0.6639134641,-0.9341253785,-0.9545616027,-0.9699222693,-1171.208362,-1175.339522,-1179.531517,-1183.769111
-0.664155002,-0.6639134641,-0.6636674672,-0.9545616027,-0.9699222693,-0.980134833,-1175.339522,-1179.531517,-1183.769111,-1188.03685
-0.6639134641,-0.6636674672,-0.6634170174,-0.9699222693,-0.980134833,-0.9851579993,-1179.531517,-1183.769111,-1188.03685,-1192.319158
-0.6636674672,-0.6634170174,-0.663162121,-0.980134833,-0.9851579993,-0.9849819399,-1183.769111,-1188.03685,-1192.319158,-1196.600428
-0.6634170174,-0.663162121,-0.6629027843,-0.9851579993,-0.9849819399,-0.9796282984,-1188.03685,-1192.319158,-1196.600428,-1200.865119
-0.663162121,-0.6629027843,-0.6626390136,-0.9849819399,-0.9796282984,-0.9691499885,-1192.319158,-1196.600428,-1200.865119,-1205.097847
-0.6629027843,-0.6626390136,-0.662370815,-0.9796282984,-0.9691499885,-0.953630784,-1196.600428,-1200.865119,-1205.097847,-1209.283481
-0.6626390136,-0.662370815,-0.6620981951,-0.9691499885,-0.953630784,-0.9331847051,-1200.865119,-1205.097847,-1209.283481,-1213.407231
-0.662370815,-0.6620981951,-0.6618211602,-0.953630784,-0.9331847051,-0.9079552043,-1205.097847,-1209.283481,-1213.407231,-1217.454739
-0.6620981951,-0.6618211602,-0.6615397168,-0.9331847051,-0.9079552043,-0.8781141582,-1209.283481,-1213.407231,-1217.454739,-1221.412161
-0.6618211602,-0.6615397168,-0.6612538712,-0.9079552043,-0.8781141582,-0.8438606715,-1213.407231,-1217.454739,-1221.412161,-1225.266251
-0.6615397168,-0.6612538712,-0.66096363,-0.8781141582,-0.8438606715,-0.8054197027,-1217.454739,-1221.412161,-1225.266251,-1229.004437
-0.6612538712,-0.66096363,-0.6606689997,-0.8438606715,-0.8054197027,-0.7630405198,-1221.412161,-1225.266251,-1229.004437,-1232.614897
-0.66096363,-0.6606689997,-0.6603699868,-0.8054197027,-0.7630405198,-0.7169949977,-1225.266251,-1229.004437,-1232.614897,-1236.086622
-0.6606689997,-0.6603699868,-0.660066598,-0.7630405198,-0.7169949977,-0.6675757692,-1229.004437,-1232.614897,-1236.086622,-1239.409482
-0.6603699868,-0.660066598,-0.6597588398,-0.7169949977,-0.6675757692,-0.6150942417,-1232.614897,-1236.086622,-1239.409482,-1242.574283
-0.660066598,-0.6597588398,-0.659446719,-0.6675757692,-0.6150942417,-0.5598784945,-1236.086622,-1239.409482,-1242.574283,-1245.572812
-0.6597588398,-0.659446719,-0.6591302422,-0.6150942417,-0.5598784945,-0.5022710708,-1239.409482,-1242.574283,-1245.572812,-1248.397885
-0.659446719,-0.6591302422,-0.6588094161,-0.5598784945,-0.5022710708,-0.4426266799,-1242.574283,-1245.572812,-1248.397885,-1251.043384
-0.6591302422,-0.6588094161,-0.6584842475,-0.5022710708,-0.4426266799,-0.381309826,-1245.572812,-1248.397885,-1251.043384,-1253.504282
-0.6588094161,-0.6584842475,-0.6581547432,-0.4426266799,-0.381309826,-0.3186923793,-1248.397885,-1251.043384,-1253.504282,-1255.776669
-0.6584842475,-0.6581547432,-0.6578209099,-0.381309826,-0.3186923793,-0.2551511078,-1251.043384,-1253.504282,-1255.776669,-1257.857764
-0.6581547432,-0.6578209099,-0.6574827546,-0.3186923793,-0.2551511078,-0.1910651855,-1253.504282,-1255.776669,-1257.857764,-1259.745925
-0.6578209099,-0.6574827546,-0.6571402842,-0.2551511078,-0.1910651855,-0.1268136953,-1255.776669,-1257.857764,-1259.745925,-1261.440647
-0.6574827546,-0.6571402842,-0.6567935054,-0.1910651855,-0.1268136953,-0.0627731439,-1257.857764,-1259.745925,-1261.440647,-1262.942553
-0.6571402842,-0.6567935054,-0.6564424254,-0.1268136953,-0.0627731439,0.0006849945597,-1259.745925,-1261.440647,-1262.942553,-1264.253383
-0.6567935054,-0.6564424254,-0.6560870511,-0.0627731439,0.0006849945597,0.06319668826,-1261.440647,-1262.942553,-1264.253383,-1265.375967
-0.6564424254,-0.6560870511,-0.6557273894,0.0006849945597,0.06319668826,0.1244076948,-1262.942553,-1264.253383,-1265.375967,-1266.314199
-0.6560870511,-0.6557273894,-0.6553634475,0.06319668826,0.1244076948,0.183975829,-1264.253383,-1265.375967,-1266.314199,-1267.072998
-0.6557273894,-0.6553634475,-0.6549952324,0.1244076948,0.183975829,0.241573136,-1265.375967,-1266.314199,-1267.072998,-1267.658269
-0.6553634475,-0.6549952324,-0.6546227512,0.183975829,0.241573136,0.2968879545,-1266.314199,-1267.072998,-1267.658269,-1268.076851
-0.6549952324,-0.6546227512,-0.6542460111,0.241573136,0.2968879545,0.349626856,-1267.072998,-1267.658269,-1268.076851,-1268.336462
-0.6546227512,-0.6542460111,-0.6538650193,0.2968879545,0.349626856,0.3995164473,-1267.658269,-1268.076851,-1268.336462,-1268.445643
-0.6542460111,-0.6538650193,-0.6534797829,0.349626856,0.3995164473,0.4463050226,-1268.076851,-1268.336462,-1268.445643,-1268.413687
-0.6538650193,-0.6534797829,-0.6530903092,0.3995164473,0.4463050226,0.4897640565,-1268.336462,-1268.445643,-1268.413687,-1268.250576
-0.6534797829,-0.6530903092,-0.6526966054,0.4463050226,0.4897640565,0.5296895249,-1268.445643,-1268.413687,-1268.250576,-1267.9669
-0.6530903092,-0.6526966054,-0.6522986789,0.4897640565,0.5296895249,0.5659030478,-1268.413687,-1268.250576,-1267.9669,-1267.573789
-0.6526966054,-0.6522986789,-0.651896537,0.5296895249,0.5659030478,0.5982528445,-1268.250576,-1267.9669,-1267.573789,-1267.082823
-0.6522986789,-0.651896537,-0.651490187,0.5659030478,0.5982528445,0.626614497,-1267.9669,-1267.573789,-1267.082823,-1266.50596
-0.651896537,-0.651490187,-0.6510796364,0.5982528445,0.626614497,0.650891515,-1267.573789,-1267.082823,-1266.50596,-1265.855445
-0.651490187,-0.6510796364,-0.6506648925,0.626614497,0.650891515,0.6710157005,-1267.082823,-1266.50596,-1265.855445,-1265.143728
-0.6510796364,-0.6506648925,-0.6502459629,0.650891515,0.6710157005,0.6869473105,-1266.50596,-1265.855445,-1265.143728,-1264.383378
-0.6506648925,-0.6502459629,-0.6498228549,0.6710157005,0.6869473105,0.6986750163,-1265.855445,-1265.143728,-1264.383378,-1263.586998
-0.6502459629,-0.6498228549,-0.6493955763,0.6869473105,0.6986750163,0.7062156612,-1265.143728,-1264.383378,-1263.586998,-1262.767142
